as_of_ts,scope,symbol,market,screen_stage,source_disposition,buy_eligible,source_buy_eligible,watch_only,is_screened,peg_ready,open_cycle,source_count,source_tags,primary_source_tag,primary_source_stage,primary_source_style,source_style_tags,source_overlap_bonus,source_priority_score,trend_source_bonus,ug_source_bonus,sector,industry,group_name,industry_key,group_state,leader_state,breakdown_status,group_strength_score,leader_score,breakdown_score,ug_signal_score,gp_score,gp_health,sigma_score,sigma_health,technical_light,growth_score,growth_health,eps_health,sales_health,growth_data_status,dashboard_score,dashboard_light,dashboard_position_bias,registry_as_of_ts,ema_alignment_state,ema_alignment_transition,market_condition_state,market_condition_reason,pullback_quality,pullback_context,buy_warning_summary,aux_signal_summary,conviction_reason
2026-04-22,all,ADX,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Financial Services,Asset Management,Asset Management,Asset Management,,,,,,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING REVERSAL_CONFIRMED,,SETUP NH60 W,
2026-04-22,all,AEF,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Financial Services,Asset Management,Asset Management,Asset Management,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,PRIOR_EXPANSION EMA_RISING,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP W,LIQUIDITY_FAIL
2026-04-22,all,AEHR,US,TV_MARKET_LEADER,buy_eligible,True,True,False,True,False,False,3,"['TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY', 'MM_INTEGRATED']",TV_MARKET_LEADER,TV_MARKET_LEADER,LEADERSHIP,"['LEADERSHIP', 'VOLATILITY']",10.0,12.5,2.0,3.5,Technology,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,Semiconductor Equipment & Materials,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,PRIOR_EXPANSION EMA_RISING,,,
2026-04-22,all,AEIS,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Industrials,Electrical Equipment & Parts,Electrical Equipment & Parts,Electrical Equipment & Parts,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,PRIOR_EXPANSION EMA_RISING,CHANNEL_8_ACTIVE,SETUP,
2026-04-22,all,AEON,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Healthcare,Biotechnology,Biotechnology,Biotechnology,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,26.0,RED,ORANGE,RED,COMPLETE,7.8,RED,AVOID,2026-04-22,MIXED,MIXED_FROM_BEARISH,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING,MIXED_ALIGNMENT LIQUIDITY_FAIL CHANNEL_8_ACTIVE,,LIQUIDITY_FAIL
2026-04-22,all,AEP,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Utilities,Utilities - Regulated Electric,Utilities - Regulated Electric,Utilities - Regulated Electric,,,,,,,0.0,0.0,RED,0.0,RED,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_ZONE_TOUCH REVERSAL_CONFIRMED,EMA_TURN_DOWN,SQUEEZE,EMA_TURN_DOWN
2026-04-22,all,AESI,US,TV_MARKET_LEADER,buy_eligible,True,True,False,True,False,True,2,"['TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY']",TV_MARKET_LEADER,TV_MARKET_LEADER,LEADERSHIP,"['LEADERSHIP', 'VOLATILITY']",5.0,11.0,2.0,3.5,Energy,Oil & Gas Equipment & Services,Oil & Gas Equipment & Services,Oil & Gas Equipment & Services,,,,,,,50.0,40.0,GREEN,10.0,GREEN,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,50.0,ORANGE,WATCH,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,NH60 W,
2026-04-22,all,AFBI,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Financial Services,Banks - Regional,Banks - Regional,Banks - Regional,,,,,,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP NH60 W,LIQUIDITY_FAIL
2026-04-22,all,AFCG,US,TV_BREAKOUT_STRENGTH,buy_eligible,True,True,False,True,False,False,1,['TV_BREAKOUT_STRENGTH'],TV_BREAKOUT_STRENGTH,TV_BREAKOUT_STRENGTH,BREAKOUT,['BREAKOUT'],0.0,5.8,2.5,4.0,Financial Services,Asset Management,Asset Management,Asset Management,,,,,,,25.0,25.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,32.5,ORANGE,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,PRIOR_EXPANSION EMA_RISING,BELOW_200MA LIQUIDITY_FAIL,W,LIQUIDITY_FAIL
2026-04-22,all,AFK,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,MIXED,MIXED_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,PRIOR_EXPANSION REVERSAL_CONFIRMED,MIXED_ALIGNMENT LIQUIDITY_FAIL CHANNEL_8_ACTIVE,W,LIQUIDITY_FAIL
2026-04-22,all,AFLG,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,DRY_PULLBACK EMA_RISING,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP NH60 W DRY_PULLBACK,LIQUIDITY_FAIL
2026-04-22,all,AFMC,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,25.0,25.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,32.5,ORANGE,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,DRY_PULLBACK EMA_RISING,LIQUIDITY_FAIL,SETUP W DRY_PULLBACK,LIQUIDITY_FAIL
2026-04-22,all,AFSC,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,25.0,25.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,32.5,ORANGE,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,DRY_PULLBACK EMA_RISING,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP W DRY_PULLBACK,LIQUIDITY_FAIL
2026-04-22,all,AFSM,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,25.0,25.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,32.5,ORANGE,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,DRY_PULLBACK EMA_RISING,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP W DRY_PULLBACK,LIQUIDITY_FAIL
2026-04-22,all,AGEM,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,DRY_PULLBACK EMA_RISING REVERSAL_CONFIRMED,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP W DRY_PULLBACK,LIQUIDITY_FAIL
2026-04-22,all,AGNC,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Real Estate,REIT - Mortgage,REIT - Mortgage,REIT - Mortgage,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,MIXED,MIXED_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,NONE,,MIXED_ALIGNMENT CHANNEL_8_ACTIVE,,
2026-04-22,all,AGPU,US,TV_BREAKOUT_STRENGTH,buy_eligible,True,True,False,True,False,False,1,['TV_BREAKOUT_STRENGTH'],TV_BREAKOUT_STRENGTH,TV_BREAKOUT_STRENGTH,BREAKOUT,['BREAKOUT'],0.0,5.8,2.5,4.0,Technology,Software - Infrastructure,Software - Infrastructure,Software - Infrastructure,,,,,,,15.0,15.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,25.5,RED,AVOID,2026-04-22,BEARISH,BEARISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,PRIOR_EXPANSION,BELOW_200MA BEARISH_ALIGNMENT,NH60,BEARISH_ALIGNMENT
2026-04-22,all,AGRO,US,TV_HIGH_VOLATILITY,buy_eligible,True,True,False,True,False,False,2,"['TV_HIGH_VOLATILITY', 'MM_INTEGRATED']",TV_HIGH_VOLATILITY,TV_HIGH_VOLATILITY,VOLATILITY,"['VOLATILITY', 'LEADERSHIP']",5.0,9.3,2.0,3.5,Consumer Defensive,Farm Products,Farm Products,Farm Products,,,,,,,0.0,0.0,RED,-20.0,RED,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING,CHANNEL_8_ACTIVE,,
2026-04-22,all,AGX,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Industrials,Engineering & Construction,Engineering & Construction,Engineering & Construction,,,,,,,15.0,15.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,25.5,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,SETUP NH60,
2026-04-22,all,AHCO,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Healthcare,Medical Devices,Medical Devices,Medical Devices,,,,,,,25.0,25.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,32.5,ORANGE,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,CHANNEL_8_ACTIVE,SETUP W,
2026-04-22,all,AIA,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,CHANNEL_8_ACTIVE,SETUP NH60 W,
2026-04-22,all,AIFD,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,LIQUIDITY_FAIL,SETUP NH60 W,LIQUIDITY_FAIL
2026-04-22,all,AIP,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Technology,Semiconductors,Semiconductors,Semiconductors,,,,,,,40.0,40.0,GREEN,0.0,ORANGE,ORANGE,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,43.0,ORANGE,WATCH,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,SETUP NH60 W,
2026-04-22,all,AIRG,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Technology,Communication Equipment,Communication Equipment,Communication Equipment,,,,,,,25.0,25.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,32.5,ORANGE,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,PRIOR_EXPANSION EMA_RISING,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP W,LIQUIDITY_FAIL
2026-04-22,all,AIRL,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2025-10-02,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_ZONE_TOUCH EMA_RISING,EMA_TURN_DOWN LIQUIDITY_FAIL,,EMA_TURN_DOWN
2026-04-22,all,AIRR,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING,,SETUP W,
2026-04-22,all,AIS,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,70.0,70.0,GREEN,0.0,ORANGE,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,64.0,GREEN,FULL,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,LIQUIDITY_FAIL,SETUP NH60 W,LIQUIDITY_FAIL
2026-04-22,all,AIT,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Industrials,Industrial Distribution,Industrial Distribution,Industrial Distribution,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING,CHANNEL_8_ACTIVE,SETUP W,
2026-04-22,all,AIVC,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,70.0,70.0,GREEN,0.0,ORANGE,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,64.0,GREEN,FULL,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,LIQUIDITY_FAIL,SETUP NH60 W,LIQUIDITY_FAIL
2026-04-22,all,AIVI,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,NONE,EMA_ZONE_TOUCH,EMA_TURN_DOWN LIQUIDITY_FAIL CHANNEL_8_ACTIVE,W,EMA_TURN_DOWN
2026-04-22,all,AKAN,US,TV_BREAKOUT_STRENGTH,buy_eligible,True,True,False,True,False,False,1,['TV_BREAKOUT_STRENGTH'],TV_BREAKOUT_STRENGTH,TV_BREAKOUT_STRENGTH,BREAKOUT,['BREAKOUT'],0.0,5.8,2.5,4.0,Healthcare,Drug Manufacturers - Specialty & Generic,Drug Manufacturers - Specialty & Generic,Drug Manufacturers - Specialty & Generic,,,,,,,10.0,30.0,ORANGE,-20.0,RED,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,22.0,RED,AVOID,2026-04-22,BEARISH,BEARISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,PRIOR_EXPANSION REVERSAL_CONFIRMED,BELOW_200MA EMA_TURN_DOWN BEARISH_ALIGNMENT CHANNEL_8_ACTIVE,,EMA_TURN_DOWN
2026-04-22,all,AKRO,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,,,,,,,,,,,15.0,15.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,25.5,RED,AVOID,2025-12-09,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_ZONE_TOUCH EMA_RISING,CHANNEL_8_ACTIVE,SETUP BUILDUP NH60 SQUEEZE,
2026-04-22,all,AL,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Industrials,Rental & Leasing Services,Rental & Leasing Services,Rental & Leasing Services,,,,,,,15.0,15.0,ORANGE,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,25.5,RED,AVOID,2026-04-08,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_ZONE_TOUCH EMA_RISING,,SETUP BUILDUP NH60 SQUEEZE,
2026-04-22,all,ALB,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Basic Materials,Specialty Chemicals,Specialty Chemicals,Specialty Chemicals,,,,,,,0.0,0.0,RED,0.0,ORANGE,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING,CHANNEL_8_ACTIVE,SETUP,
2026-04-22,all,ALCO,US,INTEGRATED,buy_eligible,True,True,False,True,False,False,1,['MM_INTEGRATED'],MM_INTEGRATED,INTEGRATED,LEADERSHIP,['LEADERSHIP'],0.0,3.8,1.5,2.5,Consumer Defensive,Farm Products,Farm Products,Farm Products,,,,,,,0.0,0.0,RED,0.0,RED,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,15.0,RED,AVOID,2026-04-22,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,PRIOR_EXPANSION EMA_ZONE_TOUCH,EMA_TURN_DOWN LIQUIDITY_FAIL CHANNEL_8_ACTIVE,W,EMA_TURN_DOWN
